"datetime","P","cloudCover","temperature","humidity","pp","icon","precipProbability","precipIntensity","dewPoint","apparentTemperature","Rad","ForecastOrNot","GHI","TOA"
2019-03-28 16:00:00,115.451,"0","15,34","0,33","szigetvar_gamma","clear-day","0","0","-0,85","15,34",188,1,82.9183,133.6793
2019-03-28 16:15:00,149.037,"0","15,0375","0,3375","szigetvar_gamma","clear-day","0","0","-0,7975","15,0375",161,1,71.8741,120.0647
2019-03-28 16:30:00,96.659,"0","14,735","0,345","szigetvar_gamma","clear-day","0","0","-0,745","14,735",133,1,60.7316,105.9971
2019-03-28 16:45:00,46.68,"0","14,4325","0,3525","szigetvar_gamma","clear-day","0","0","-0,6925","14,4325",105,1,49.6768,91.5367
2019-03-28 17:00:00,68.271,"0","14,13","0,36","szigetvar_gamma","clear-day","0","0","-0,64","14,13",76,1,38.902,76.7457
2019-03-28 17:15:00,44.381,"0","13,675","0,3725","szigetvar_gamma","clear-day","0","0","-0,5975","13,675",48,1,28.645,61.6875
2019-03-28 17:30:00,7.896,"0","13,22","0,385","szigetvar_gamma","clear-day","0","0","-0,555","13,22",18,1,19.2039,46.4267
2019-03-28 17:45:00,3.898,"0","12,765","0,3975","szigetvar_gamma","clear-day","0","0","-0,5125","12,765",1,1,10.9578,31.0287
2019-03-28 18:00:00,0.8,"0","12,31","0,41","szigetvar_gamma","clear-day","0","0","-0,47","12,31",0,1,4.3945,15.5597
2019-03-28 18:15:00,0,"0,0025","11,97","0,4225","szigetvar_gamma","clear-night","0","0","-0,4125","11,97",0,1,0.428,1.9635
2019-03-28 18:30:00,0,"0,005","11,63","0,435","szigetvar_gamma","clear-night","0","0","-0,355","11,63",0,1,0,0
2019-03-28 18:45:00,0,"0,0075","11,29","0,4475","szigetvar_gamma","clear-night","0","0","-0,2975","11,29",0,1,0,0
2019-03-28 19:00:00,0,"0,01","10,95","0,46","szigetvar_gamma","clear-night","0","0","-0,24","10,95",0,1,0,0
2019-03-28 19:15:00,0,"0,035","10,7175","0,47","szigetvar_gamma","clear-night","0","0","-0,185","10,7175",0,1,0,0
2019-03-28 19:30:00,0,"0,06","10,485","0,48","szigetvar_gamma","clear-night","0","0","-0,13","10,485",0,1,0,0
2019-03-28 19:45:00,0,"0,085","10,2525","0,49","szigetvar_gamma","clear-night","0","0","-0,075","10,2525",0,1,0,0
2019-03-28 20:00:00,0,"0,11","10,02","0,5","szigetvar_gamma","clear-night","0","0","-0,02","10,02",0,1,0,0
2019-03-28 20:15:00,0,"0,145","9,885","0,505","szigetvar_gamma","partly-cloudy-night","0","0","0,0425","9,6475",0,1,0,0
2019-03-28 20:30:00,0,"0,18","9,75","0,51","szigetvar_gamma","partly-cloudy-night","0","0","0,105","9,275",0,1,0,0
2019-03-28 20:45:00,0,"0,215","9,615","0,515","szigetvar_gamma","partly-cloudy-night","0","0","0,1675","8,9025",0,1,0,0
2019-03-28 21:00:00,0,"0,25","9,48","0,52","szigetvar_gamma","partly-cloudy-night","0","0","0,23","8,53",0,1,0,0
2019-03-28 21:15:00,0,"0,2725","9,3625","0,5275","szigetvar_gamma","partly-cloudy-night","0","0","0,3025","8,385",0,1,0,0
2019-03-28 21:30:00,0,"0,295","9,245","0,535","szigetvar_gamma","partly-cloudy-night","0","0","0,375","8,24",0,1,0,0
2019-03-28 21:45:00,0,"0,3175","9,1275","0,5425","szigetvar_gamma","partly-cloudy-night","0","0","0,4475","8,095",0,1,0,0
2019-03-28 22:00:00,0,"0,34","9,01","0,55","szigetvar_gamma","partly-cloudy-night","0","0","0,52","7,95",0,1,0,0
2019-03-28 22:15:00,0,"0,335","8,8725","0,56","szigetvar_gamma","partly-cloudy-night","0","0","0,63","7,7775",0,1,0,0
2019-03-28 22:30:00,0,"0,33","8,735","0,57","szigetvar_gamma","partly-cloudy-night","0","0","0,74","7,605",0,1,0,0
2019-03-28 22:45:00,0,"0,325","8,5975","0,58","szigetvar_gamma","partly-cloudy-night","0","0","0,85","7,4325",0,1,0,0
2019-03-28 23:00:00,0,"0,32","8,46","0,59","szigetvar_gamma","partly-cloudy-night","0","0","0,96","7,26",0,1,0,0
2019-03-28 23:15:00,0,"0,3","8,34","0,6","szigetvar_gamma","clear-night","0","0","1,0875","7,105",0,1,0,0
2019-03-28 23:30:00,0,"0,28","8,22","0,61","szigetvar_gamma","clear-night","0","0","1,215","6,95",0,1,0,0
2019-03-28 23:45:00,0,"0,26","8,1","0,62","szigetvar_gamma","clear-night","0","0","1,3425","6,795",0,1,0,0
2019-03-29 00:00:00,0,"0,06","7,32","0,76","szigetvar_gamma","clear-night","0","0","3,4","5,62",0,1,0,0
2019-03-29 00:15:00,0,"0,06","7,1675","0,7675","szigetvar_gamma","clear-night","0","0","3,4","5,4625",0,1,0,0
2019-03-29 00:30:00,0,"0,06","7,015","0,775","szigetvar_gamma","clear-night","0","0","3,4","5,305",0,1,0,0
2019-03-29 00:45:00,0,"0,06","6,8625","0,7825","szigetvar_gamma","clear-night","0","0","3,4","5,1475",0,1,0,0
2019-03-29 01:00:00,0,"0,06","6,71","0,79","szigetvar_gamma","clear-night","0","0","3,4","4,99",0,1,0,0
2019-03-29 01:15:00,0,"0,055","6,505","0,7925","szigetvar_gamma","clear-night","0","0","3,215","4,8",0,1,0,0
2019-03-29 01:30:00,0,"0,05","6,3","0,795","szigetvar_gamma","clear-night","0","0","3,03","4,61",0,1,0,0
2019-03-29 01:45:00,0,"0,045","6,095","0,7975","szigetvar_gamma","clear-night","0","0","2,845","4,42",0,1,0,0
2019-03-29 02:00:00,0,"0,04","5,89","0,8","szigetvar_gamma","clear-night","0","0","2,66","4,23",0,1,0,0
2019-03-29 02:15:00,0,"0,035","5,635","0,7975","szigetvar_gamma","clear-night","0","0","2,365","4,01",0,1,0,0
2019-03-29 02:30:00,0,"0,03","5,38","0,795","szigetvar_gamma","clear-night","0","0","2,07","3,79",0,1,0,0
2019-03-29 02:45:00,0,"0,025","5,125","0,7925","szigetvar_gamma","clear-night","0","0","1,775","3,57",0,1,0,0
2019-03-29 03:00:00,0,"0,02","4,87","0,79","szigetvar_gamma","clear-night","0","0","1,48","3,35",0,1,0,0
2019-03-29 03:15:00,0,"0,015","4,7","0,785","szigetvar_gamma","clear-night","0","0","1,245","3,2225",0,1,0,0
2019-03-29 03:30:00,0,"0,01","4,53","0,78","szigetvar_gamma","clear-night","0","0","1,01","3,095",0,1,0,0
2019-03-29 03:45:00,0,"0,005","4,36","0,775","szigetvar_gamma","clear-night","0","0","0,775","2,9675",0,1,0,0
2019-03-29 04:00:00,0,"0","4,19","0,77","szigetvar_gamma","clear-night","0","0","0,54","2,84",0,1,0,0
2019-03-29 04:15:00,0,"0","4,1225","0,7675","szigetvar_gamma","clear-night","0","0","0,4175","2,785",0,1,0,0
2019-03-29 04:30:00,0,"0","4,055","0,765","szigetvar_gamma","clear-night","0","0","0,295","2,73",0,1,0,0
2019-03-29 04:45:00,0,"0","3,9875","0,7625","szigetvar_gamma","clear-night","0","0","0,1725","2,675",0,1,0,0
2019-03-29 05:00:00,0,"0","3,92","0,76","szigetvar_gamma","clear-night","0","0","0,05","2,62",0,1,0,0
2019-03-29 05:15:00,0,"0","3,9425","0,755","szigetvar_gamma","clear-day","0","0","-0,0225","2,645",0,1,0,0
2019-03-29 05:30:00,1.899,"0","3,965","0,75","szigetvar_gamma","clear-day","0","0","-0,095","2,67",0,1,0,0
2019-03-29 05:45:00,8.896,"0","3,9875","0,745","szigetvar_gamma","clear-day","0","0","-0,1675","2,695",14,1,0.2824,1.3067
2019-03-29 06:00:00,23.99,"0","4,01","0,74","szigetvar_gamma","clear-day","0","0","-0,24","2,72",43,1,4.0477,14.1204
2019-03-29 06:15:00,47.18,"0","4,23","0,7275","szigetvar_gamma","clear-day","0","0","-0,2625","2,9625",72,1,10.845,29.621
2019-03-29 06:30:00,68.471,"0","4,45","0,715","szigetvar_gamma","clear-day","0","0","-0,285","3,205",101,1,19.5,45.0597
2019-03-29 06:45:00,100.457,"0","4,67","0,7025","szigetvar_gamma","clear-day","0","0","-0,3075","3,4475",129,1,29.4161,60.3702
2019-03-29 07:00:00,135.542,"0","4,89","0,69","szigetvar_gamma","clear-day","0","0","-0,33","3,69",157,1,40.155,75.4872
2019-03-29 07:15:00,172.727,"0","5,515","0,6625","szigetvar_gamma","clear-day","0","0","-0,305","4,39",184,1,51.3423,90.3459
2019-03-29 07:30:00,210.311,"0","6,14","0,635","szigetvar_gamma","clear-day","0","0","-0,28","5,09",210,1,62.7172,104.8828
2019-03-29 07:45:00,247.395,"0","6,765","0,6075","szigetvar_gamma","clear-day","0","0","-0,255","5,79",236,1,74.1328,119.0356
2019-03-29 08:00:00,282.58,"0","7,39","0,58","szigetvar_gamma","clear-day","0","0","-0,23","6,49",260,1,85.4396,132.7438
2019-03-29 08:15:00,314.067,"0","8,18","0,555","szigetvar_gamma","clear-day","0","0","-0,165","7,505",284,1,96.5152,145.9487
2019-03-29 08:30:00,342.855,"0","8,97","0,53","szigetvar_gamma","clear-day","0","0","-0,1","8,52",306,1,107.2568,158.5939
2019-03-29 08:45:00,369.244,"0","9,76","0,505","szigetvar_gamma","clear-day","0","0","-0,035","9,535",327,1,117.5766,170.6252
2019-03-29 09:00:00,394.833,"0","10,55","0,48","szigetvar_gamma","clear-day","0","0","0,03","10,55",346,1,127.3985,181.9912
2019-03-29 09:15:00,415.924,"0","11,1675","0,465","szigetvar_gamma","clear-day","0","0","0,1","11,1675",364,1,136.6556,192.6432
2019-03-29 09:30:00,437.715,"0","11,785","0,45","szigetvar_gamma","clear-day","0","0","0,17","11,785",380,1,145.2905,202.5358
2019-03-29 09:45:00,452.209,"0","12,4025","0,435","szigetvar_gamma","clear-day","0","0","0,24","12,4025",395,1,153.2537,211.6266
2019-03-29 10:00:00,472.8,"0","13,02","0,42","szigetvar_gamma","clear-day","0","0","0,31","13,02",408,1,160.4936,219.8767
2019-03-29 10:15:00,481.696,"0,0025","13,3375","0,4125","szigetvar_gamma","clear-day","0","0","0,385","13,3375",420,1,167.0327,227.2509
2019-03-29 10:30:00,488.394,"0,005","13,655","0,405","szigetvar_gamma","clear-day","0","0","0,46","13,655",429,1,172.8352,233.7177
2019-03-29 10:45:00,407.528,"0,0075","13,9725","0,3975","szigetvar_gamma","clear-day","0","0","0,535","13,9725",437,1,177.8073,239.2494
2019-03-29 11:00:00,442.713,"0,01","14,29","0,39","szigetvar_gamma","clear-day","0","0","0,61","14,29",443,1,181.9235,243.8225
2019-03-29 11:15:00,413.225,"0,01","14,46","0,3875","szigetvar_gamma","clear-day","0","0","0,685","14,46",447,1,185.1627,247.4174
2019-03-29 11:30:00,415.424,"0,01","14,63","0,385","szigetvar_gamma","clear-day","0","0","0,76","14,63",449,1,187.5089,250.0188
2019-03-29 11:45:00,483.996,"0,01","14,8","0,3825","szigetvar_gamma","clear-day","0","0","0,835","14,8",450,1,188.9504,251.6157
2019-03-29 12:00:00,488.893,"0,01","14,97","0,38","szigetvar_gamma","clear-day","0","0","0,91","14,97",448,1,189.4803,252.2014
2019-03-29 12:15:00,485.695,"0,0125","15,1725","0,3775","szigetvar_gamma","clear-day","0","0","0,955","15,1725",444,1,189.096,251.7733
2019-03-29 12:30:00,487.794,"0,015","15,375","0,375","szigetvar_gamma","clear-day","0","0","1","15,375",439,1,187.7999,250.3335
2019-03-29 12:45:00,483.696,"0,0175","15,5775","0,3725","szigetvar_gamma","clear-day","0","0","1,045","15,5775",432,1,185.5985,247.8883
2019-03-29 13:00:00,483.696,"0,02","15,78","0,37","szigetvar_gamma","clear-day","0","0","1,09","15,78",422,1,182.5032,244.448
2019-03-29 13:15:00,487.694,"0,0175","15,9825","0,365","szigetvar_gamma","clear-day","0","0","1,0875","15,9825",411,1,178.4966,240.0277
2019-03-29 13:30:00,474.899,"0,015","16,185","0,36","szigetvar_gamma","clear-day","0","0","1,085","16,185",399,1,173.5971,234.6464
2019-03-29 13:45:00,452.209,"0,0125","16,3875","0,355","szigetvar_gamma","clear-day","0","0","1,0825","16,3875",384,1,167.8614,228.3272
2019-03-29 14:00:00,448.111,"0,01","16,59","0,35","szigetvar_gamma","clear-day","0","0","1,08","16,59",368,1,161.3191,221.0972
2019-03-29 14:15:00,422.122,"0,01","16,7625","0,345","szigetvar_gamma","clear-day","0","0","1,0525","16,7625",351,1,154.005,212.9877
2019-03-29 14:30:00,396.232,"0,01","16,935","0,34","szigetvar_gamma","clear-day","0","0","1,025","16,935",332,1,145.9593,204.0333
2019-03-29 14:45:00,373.542,"0,01","17,1075","0,335","szigetvar_gamma","clear-day","0","0","0,9975","17,1075",311,1,137.2286,194.2726
2019-03-29 15:00:00,345.954,"0,01","17,28","0,33","szigetvar_gamma","clear-day","0","0","0,97","17,28",289,1,127.8659,183.7475
2019-03-29 15:15:00,293.776,"0,0125","17,2375","0,33","szigetvar_gamma","clear-day","0","0","0,945","17,2375",266,1,117.9322,172.5031
2019-03-29 15:30:00,288.378,"0,015","17,195","0,33","szigetvar_gamma","clear-day","0","0","0,92","17,195",242,1,107.4977,160.5878
2019-03-29 15:45:00,202.414,"0,0175","17,1525","0,33","szigetvar_gamma","clear-day","0","0","0,895","17,1525",217,1,96.6439,148.0527
2019-03-29 16:00:00,184.222,"0,02","17,11","0,33","szigetvar_gamma","clear-day","0","0","0,87","17,11",191,1,85.4662,134.9515
2019-03-29 16:15:00,177.025,"0,0225","16,73","0,34","szigetvar_gamma","clear-day","0","0","0,8575","16,73",164,1,74.1422,121.3406
2019-03-29 16:30:00,137.942,"0,025","16,35","0,35","szigetvar_gamma","clear-day","0","0","0,845","16,35",136,1,62.7962,107.2783
2019-03-29 16:45:00,69.27,"0,0275","15,97","0,36","szigetvar_gamma","clear-day","0","0","0,8325","15,97",108,1,51.5172,92.8249
2019-03-29 17:00:00,65.972,"0,03","15,59","0,37","szigetvar_gamma","clear-day","0","0","0,82","15,59",80,1,40.4985,78.0425
2019-03-29 17:15:00,27.788,"0,0375","15,05","0,3825","szigetvar_gamma","clear-day","0","0","0,8075","15,05",51,1,29.9816,62.9944
2019-03-29 17:30:00,13.394,"0,045","14,51","0,395","szigetvar_gamma","clear-day","0","0","0,795","14,51",22,1,20.2708,47.7453
2019-03-29 17:45:00,6.197,"0,0525","13,97","0,4075","szigetvar_gamma","clear-day","0","0","0,7825","13,97",1,1,11.7535,32.3604
2019-03-29 18:00:00,1.999,"0,06","13,43","0,42","szigetvar_gamma","clear-day","0","0","0,77","13,43",0,1,4.9238,16.9059
2019-03-29 18:15:00,0.2,"0,0725","12,93","0,435","szigetvar_gamma","clear-night","0","0","0,77","12,93",0,1,0.604,2.6934
2019-03-29 18:30:00,0,"0,085","12,43","0,45","szigetvar_gamma","clear-night","0","0","0,77","12,43",0,1,0,0
2019-03-29 18:45:00,0,"0,0975","11,93","0,465","szigetvar_gamma","clear-night","0","0","0,77","11,93",0,1,0,0
2019-03-29 19:00:00,0,"0,11","11,43","0,48","szigetvar_gamma","clear-night","0","0","0,77","11,43",0,1,0,0
2019-03-29 19:15:00,0,"0,1375","11,025","0,495","szigetvar_gamma","clear-night","0","0","0,785","11,025",0,1,0,0
2019-03-29 19:30:00,0,"0,165","10,62","0,51","szigetvar_gamma","clear-night","0","0","0,8","10,62",0,1,0,0
2019-03-29 19:45:00,0,"0,1925","10,215","0,525","szigetvar_gamma","clear-night","0","0","0,815","10,215",0,1,0,0
2019-03-29 20:00:00,0,"0,22","9,81","0,54","szigetvar_gamma","clear-night","0","0","0,83","9,81",0,1,0,0
2019-03-29 20:15:00,0,"0,255","9,53","0,55","szigetvar_gamma","partly-cloudy-night","0","0","0,855","9,53",0,1,0,0
2019-03-29 20:30:00,0,"0,29","9,25","0,56","szigetvar_gamma","partly-cloudy-night","0","0","0,88","9,25",0,1,0,0
2019-03-29 20:45:00,0,"0,325","8,97","0,57","szigetvar_gamma","partly-cloudy-night","0","0","0,905","8,97",0,1,0,0
2019-03-29 21:00:00,0,"0,36","8,69","0,58","szigetvar_gamma","partly-cloudy-night","0","0","0,93","8,69",0,1,0,0
2019-03-29 21:15:00,0,"0,385","8,46","0,59","szigetvar_gamma","partly-cloudy-night","0","0","0,93","8,46",0,1,0,0
2019-03-29 21:30:00,0,"0,41","8,23","0,6","szigetvar_gamma","partly-cloudy-night","0","0","0,93","8,23",0,1,0,0
2019-03-29 21:45:00,0,"0,435","8","0,61","szigetvar_gamma","partly-cloudy-night","0","0","0,93","8",0,1,0,0
2019-03-29 22:00:00,0,"0,46","7,77","0,62","szigetvar_gamma","partly-cloudy-night","0","0","0,93","7,77",0,1,0,0
2019-03-29 22:15:00,0,"0,465","7,5725","0,6275","szigetvar_gamma","partly-cloudy-night","0","0","0,8925","7,5725",0,1,0,0
2019-03-29 22:30:00,0,"0,47","7,375","0,635","szigetvar_gamma","partly-cloudy-night","0","0","0,855","7,375",0,1,0,0
2019-03-29 22:45:00,0,"0,475","7,1775","0,6425","szigetvar_gamma","partly-cloudy-night","0","0","0,8175","7,1775",0,1,0,0
2019-03-29 23:00:00,0,"0,48","6,98","0,65","szigetvar_gamma","partly-cloudy-night","0","0","0,78","6,98",0,1,0,0
2019-03-29 23:15:00,0,"0,4775","6,8275","0,6525","szigetvar_gamma","partly-cloudy-night","0","0","0,725","6,8275",0,1,0,0
2019-03-29 23:30:00,0,"0,475","6,675","0,655","szigetvar_gamma","partly-cloudy-night","0","0","0,67","6,675",0,1,0,0
2019-03-29 23:45:00,0,"0,4725","6,5225","0,6575","szigetvar_gamma","partly-cloudy-night","0","0","0,615","6,5225",0,1,0,0
2019-03-30 00:00:00,0,"0,31","6,18","0,65","szigetvar_gamma","partly-cloudy-night","0","0","0,12","6,18",0,1,0,0
2019-03-30 00:15:00,0,"0,3325","6,0225","0,655","szigetvar_gamma","partly-cloudy-night","0","0","0,075","6,0225",0,1,0,0
2019-03-30 00:30:00,0,"0,355","5,865","0,66","szigetvar_gamma","partly-cloudy-night","0","0","0,03","5,865",0,1,0,0
2019-03-30 00:45:00,0,"0,3775","5,7075","0,665","szigetvar_gamma","partly-cloudy-night","0","0","-0,015","5,7075",0,1,0,0
2019-03-30 01:00:00,0,"0,4","5,55","0,67","szigetvar_gamma","partly-cloudy-night","0","0","-0,06","5,55",0,1,0,0
2019-03-30 01:15:00,0,"0,43","5,3925","0,675","szigetvar_gamma","partly-cloudy-night","0","0","-0,105","5,3925",0,1,0,0
2019-03-30 01:30:00,0,"0,46","5,235","0,68","szigetvar_gamma","partly-cloudy-night","0","0","-0,15","5,235",0,1,0,0
2019-03-30 01:45:00,0,"0,49","5,0775","0,685","szigetvar_gamma","partly-cloudy-night","0","0","-0,195","5,0775",0,1,0,0
2019-03-30 02:00:00,0,"0,52","4,92","0,69","szigetvar_gamma","partly-cloudy-night","0","0","-0,24","4,92",0,1,0,0
2019-03-30 02:15:00,0,"0,5475","4,7575","0,6975","szigetvar_gamma","partly-cloudy-night","0","0","-0,275","4,7575",0,1,0,0
2019-03-30 02:30:00,0,"0,575","4,595","0,705","szigetvar_gamma","partly-cloudy-night","0","0","-0,31","4,595",0,1,0,0
2019-03-30 02:45:00,0,"0,6025","4,4325","0,7125","szigetvar_gamma","partly-cloudy-night","0","0","-0,345","4,4325",0,1,0,0
2019-03-30 03:00:00,0,"0,63","4,27","0,72","szigetvar_gamma","partly-cloudy-night","0","0","-0,38","4,27",0,1,0,0
2019-03-30 03:15:00,0,"0,635","4,1625","0,725","szigetvar_gamma","partly-cloudy-night","0","0","-0,365","4,1625",0,1,0,0
2019-03-30 03:30:00,0,"0,64","4,055","0,73","szigetvar_gamma","partly-cloudy-night","0","0","-0,35","4,055",0,1,0,0
2019-03-30 03:45:00,0,"0,645","3,9475","0,735","szigetvar_gamma","partly-cloudy-night","0","0","-0,335","3,9475",0,1,0,0
2019-03-30 04:00:00,0,"0,65","3,84","0,74","szigetvar_gamma","partly-cloudy-night","0","0","-0,32","3,84",0,1,0,0
2019-03-30 04:15:00,0,"0,65","3,7875","0,75","szigetvar_gamma","partly-cloudy-night","0","0","-0,2175","3,7875",0,1,0,0
2019-03-30 04:30:00,0,"0,65","3,735","0,76","szigetvar_gamma","partly-cloudy-night","0","0","-0,115","3,735",0,1,0,0
2019-03-30 04:45:00,0,"0,65","3,6825","0,77","szigetvar_gamma","partly-cloudy-night","0","0","-0,0125","3,6825",0,1,0,0
2019-03-30 05:00:00,0,"0,65","3,63","0,78","szigetvar_gamma","partly-cloudy-night","0","0","0,09","3,63",0,1,0,0
2019-03-30 05:15:00,0,"0,6775","3,6275","0,7875","szigetvar_gamma","partly-cloudy-day","0","0","0,245","3,6275",0,1,0,0
2019-03-30 05:30:00,2.898,"0,705","3,625","0,795","szigetvar_gamma","partly-cloudy-day","0","0","0,4","3,625",0,1,0,0
2019-03-30 05:45:00,14.794,"0,7325","3,6225","0,8025","szigetvar_gamma","partly-cloudy-day","0","0","0,555","3,6225",17,1,0.5238,2.2464
2019-03-30 06:00:00,35.685,"0,76","3,62","0,81","szigetvar_gamma","partly-cloudy-day","0","0","0,71","3,62",47,1,5.0753,16.0864
2019-03-30 06:15:00,58.175,"0,745","3,9975","0,7975","szigetvar_gamma","partly-cloudy-day","0","0","0,865","3,9975",76,1,12.6549,31.5706
2019-03-30 06:30:00,77.667,"0,73","4,375","0,785","szigetvar_gamma","partly-cloudy-day","0","0","1,02","4,375",104,1,22.0325,46.9916
2019-03-30 06:45:00,120.649,"0,715","4,7525","0,7725","szigetvar_gamma","partly-cloudy-day","0","0","1,175","4,7525",132,1,32.545,62.2833
2019-03-30 07:00:00,126.246,"0,7","5,13","0,76","szigetvar_gamma","partly-cloudy-day","0","0","1,33","5,13",160,1,43.7453,77.3802
2019-03-30 07:15:00,171.228,"0,6975","6,0325","0,7275","szigetvar_gamma","partly-cloudy-day","0","0","1,5125","6,0325",187,1,55.3816,92.2179
2019-03-30 07:30:00,235.4,"0,695","6,935","0,695","szigetvar_gamma","partly-cloudy-day","0","0","1,695","6,935",214,1,67.2318,106.7328
2019-03-30 07:45:00,262.889,"0,6925","7,8375","0,6625","szigetvar_gamma","partly-cloudy-day","0","0","1,8775","7,8375",239,1,79.0588,120.8627
2019-03-30 08:00:00,281.281,"0,69","8,74","0,63","szigetvar_gamma","partly-cloudy-day","0","0","2,06","8,74",263,1,90.721,134.5473
2019-03-30 08:15:00,295.575,"0,7025","9,6","0,605","szigetvar_gamma","partly-cloudy-day","0","0","2,25","9,6",287,1,102.1035,147.728
2019-03-30 08:30:00,334.758,"0,715","10,46","0,58","szigetvar_gamma","partly-cloudy-day","0","0","2,44","10,46",309,1,113.1111,160.3484
2019-03-30 08:45:00,354.35,"0,7275","11,32","0,555","szigetvar_gamma","partly-cloudy-day","0","0","2,63","11,32",330,1,123.6628,172.3544
2019-03-30 09:00:00,373.842,"0,74","12,18","0,53","szigetvar_gamma","partly-cloudy-day","0","0","2,82","12,18",349,1,133.6888,183.6949
2019-03-30 09:15:00,402.83,"0,7125","12,8625","0,5125","szigetvar_gamma","partly-cloudy-day","0","0","2,94","12,8625",367,1,143.1283,194.3211
2019-03-30 09:30:00,432.617,"0,685","13,545","0,495","szigetvar_gamma","partly-cloudy-day","0","0","3,06","13,545",384,1,151.9278,204.1878
2019-03-30 09:45:00,448.21,"0,6575","14,2275","0,4775","szigetvar_gamma","partly-cloudy-day","0","0","3,18","14,2275",398,1,160.0399,213.2527
2019-03-30 10:00:00,463.104,"0,63","14,91","0,46","szigetvar_gamma","partly-cloudy-day","0","0","3,3","14,91",411,1,167.4225,221.477
2019-03-30 10:15:00,476.299,"0,615","15,29","0,4475","szigetvar_gamma","partly-cloudy-day","0","0","3,295","15,29",423,1,173.9554,228.8256
2019-03-30 10:30:00,482.896,"0,6","15,67","0,435","szigetvar_gamma","partly-cloudy-day","0","0","3,29","15,67",433,1,179.6079,235.2672
2019-03-30 10:45:00,482.296,"0,585","16,05","0,4225","szigetvar_gamma","partly-cloudy-day","0","0","3,285","16,05",440,1,184.4356,240.7741
2019-03-30 11:00:00,481.596,"0,57","16,43","0,41","szigetvar_gamma","partly-cloudy-day","0","0","3,28","16,43",446,1,188.4147,245.3229
2019-03-30 11:15:00,483.796,"0,575","16,6825","0,4025","szigetvar_gamma","partly-cloudy-day","0","0","3,19","16,6825",450,1,191.5257,248.8943
2019-03-30 11:30:00,488.094,"0,58","16,935","0,395","szigetvar_gamma","partly-cloudy-day","0","0","3,1","16,935",452,1,193.7535,251.4729
2019-03-30 11:45:00,488.794,"0,585","17,1875","0,3875","szigetvar_gamma","partly-cloudy-day","0","0","3,01","17,1875",453,1,195.0875,253.0478
2019-03-30 12:00:00,488.194,"0,59","17,44","0,38","szigetvar_gamma","partly-cloudy-day","0","0","2,92","17,44",451,1,195.5215,253.6124
2019-03-30 12:15:00,488.194,"0,5725","17,7","0,3725","szigetvar_gamma","partly-cloudy-day","0","0","2,8225","17,7",447,1,195.0538,253.1644
2019-03-30 12:30:00,488.094,"0,555","17,96","0,365","szigetvar_gamma","partly-cloudy-day","0","0","2,725","17,96",442,1,193.6871,251.7057
2019-03-30 12:45:00,488.194,"0,5375","18,22","0,3575","szigetvar_gamma","partly-cloudy-day","0","0","2,6275","18,22",435,1,191.4286,249.2428
2019-03-30 13:00:00,487.894,"0,52","18,48","0,35","szigetvar_gamma","partly-cloudy-day","0","0","2,53","18,48",426,1,188.2899,245.7861
2019-03-30 13:15:00,478.498,"0,48","18,68","0,3425","szigetvar_gamma","partly-cloudy-day","0","0","2,42","18,68",415,1,184.2405,241.3508
2019-03-30 13:30:00,468.202,"0,44","18,88","0,335","szigetvar_gamma","partly-cloudy-day","0","0","2,31","18,88",402,1,179.298,235.9559
2019-03-30 13:45:00,447.511,"0,4","19,08","0,3275","szigetvar_gamma","partly-cloudy-day","0","0","2,2","19,08",387,1,173.532,229.6245
2019-03-30 14:00:00,436.016,"0,36","19,28","0,32","szigetvar_gamma","partly-cloudy-day","0","0","2,09","19,28",371,1,166.971,222.3839
2019-03-30 14:15:00,404.029,"0,325","19,39","0,315","szigetvar_gamma","clear-day","0","0","1,9625","19,39",354,1,159.6478,214.2654
2019-03-30 14:30:00,384.737,"0,29","19,5","0,31","szigetvar_gamma","clear-day","0","0","1,835","19,5",335,1,151.5999,205.3035
2019-03-30 14:45:00,365.745,"0,255","19,61","0,305","szigetvar_gamma","clear-day","0","0","1,7075","19,61",314,1,142.8699,195.5371
2019-03-30 15:00:00,335.758,"0,22","19,72","0,3","szigetvar_gamma","clear-day","0","0","1,58","19,72",293,1,133.5059,185.0079
2019-03-30 15:15:00,305.971,"0,235","19,6375","0,3","szigetvar_gamma","partly-cloudy-day","0","0","1,5025","19,6375",270,1,123.5619,173.7611
2019-03-30 15:30:00,276.583,"0,25","19,555","0,3","szigetvar_gamma","partly-cloudy-day","0","0","1,425","19,555",245,1,113.0995,161.8451
2019-03-30 15:45:00,244.197,"0,265","19,4725","0,3","szigetvar_gamma","partly-cloudy-day","0","0","1,3475","19,4725",220,1,102.1886,149.3109
2019-03-30 16:00:00,209.312,"0,28","19,39","0,3","szigetvar_gamma","partly-cloudy-day","0","0","1,27","19,39",194,1,90.9101,136.2125
2019-03-30 16:15:00,174.126,"0,2675","19,0825","0,305","szigetvar_gamma","clear-day","0","0","1,2925","19,0825",167,1,79.4846,122.6059
2019-03-30 16:30:00,137.542,"0,255","18,775","0,31","szigetvar_gamma","clear-day","0","0","1,315","18,775",140,1,68.0131,108.5497
2019-03-30 16:45:00,102.157,"0,2425","18,4675","0,315","szigetvar_gamma","clear-day","0","0","1,3375","18,4675",111,1,56.4924,94.104
2019-03-30 17:00:00,68.771,"0,23","18,16","0,32","szigetvar_gamma","clear-day","0","0","1,36","18,16",83,1,45.08,79.3309
